language1;lex1;lex_utf81;voc_lex_utf81
Hebrew;MW<P/;מועף֜;מוּעָף
Hebrew;MWYQ=/;מוצק֜;מוּצָק
Hebrew;YLMWT/;צלמות֜;צַלְמָוֶת
Hebrew;GJL[;גיל;גיל
Hebrew;SBL==/;סבל֜;סֹבֶל
Hebrew;S>WN/;סאון֜;סְאֹון
Hebrew;S>N[;סאן;סאן
Hebrew;M>KLT=/;מאכלת֜;מַאֲכֹלֶת
Hebrew;MFRH/;משׂרה֜;מִשְׂרָה
Hebrew;MRBH/;מרבה֜;מַרְבֶּה
Hebrew;SWK=[;סוך;סוך
Hebrew;>GMWN/;אגמון֜;אַגְמֹון
Hebrew;XNP/;חנף֜;חָנֵף
Hebrew;>BK[;אבך;אבך
Hebrew;G>WT/;גאות֜;גֵּאוּת
Hebrew;<TM[;עתם;עתם
Hebrew;GZR=[;גזר;גזר
Hebrew;CW>H/;שׁואה֜;שֹׁואָה
Hebrew;>SJR=/;אסיר֜;אַסִּיר
Hebrew;Z<M/;זעם֜;זַעַם
Hebrew;CLL[;שׁלל;שׁלל
Hebrew;KRKMJC/;כרכמישׁ֜;כַּרְכְּמִישׁ
Hebrew;KLNW/;כלנו֜;כַּלְנֹו
Hebrew;BY<[;בצע;בצע
Hebrew;<TWD=/;עתוד֜;עָתוּד
Hebrew;CFH[;שׁשׂה;שׁשׂה
Hebrew;KBJR/;כביר֜;כַּבִּיר
Hebrew;MFWR/;משׂור֜;מַשֹּׂור
Hebrew;MCMN/;משׁמן֜;מִשְׁמָן
Hebrew;RZWN/;רזון֜;רָזֹון
Hebrew;JQD/;יקד֜;יְקֹד
Hebrew;NSS[;נסס;נסס
Hebrew;C>R=/;שׁאר֜;שְׁאָר
Hebrew;MZ<R/;מזער֜;מִזְעָר
Hebrew;TBLJT/;תבלית֜;תַּבְלִית
Hebrew;XBL=[;חבל;חבל
Hebrew;<JT/;עית֜;עַיַּת
Hebrew;YHL[;צהל;צהל
Hebrew;LJCH/;לישׁה֜;לַיְשָׁה
Hebrew;MDMNH=/;מדמנה֜;מַדְמֵנָה
Hebrew;GBJM/;גבים֜;גֵּבִים
Hebrew;S<P[;סעף;סעף
Hebrew;P>RH/;פארה֜;פֻּארָה
Hebrew;M<RYH/;מערצה֜;מַעֲרָצָה
Hebrew;NQP=[;נקף;נקף
Hebrew;XVR/;חטר֜;חֹטֶר
Hebrew;GZ</;גזע֜;גֶּזַע
Hebrew;NYR/;נצר֜;נֵצֶר
Hebrew;MCM</;משׁמע֜;מִשְׁמָע
Hebrew;NMR/;נמר֜;נָמֵר
Hebrew;C<<[;שׁעע;שׁעע
Hebrew;XR/;חר֜;חֻר
Hebrew;M>WRH/;מאורה֜;מְאוּרָה
Hebrew;YP<NJ/;צפעני֜;צִפְעֹנִי
Hebrew;HDH[;הדה;הדה
Hebrew;PTRWS/;פתרוס֜;פַּתְרֹוס
Hebrew;MCLWX/;משׁלוח֜;מִשְׁלֹוחַ
Hebrew;B<JM/;בעים֜;בַּעְיָם
Hebrew;FFWN/;שׂשׂון֜;שָׂשֹׂון
Hebrew;CPH[;שׁפה;שׁפה
Hebrew;<LJZ/;עליז֜;עַלִּיז
Hebrew;JLL[;ילל;ילל
Hebrew;CD/;שׁד֜;שֹׁד
Hebrew;XBL/;חבל֜;חֵבֶל
Hebrew;>KZRJ/;אכזרי֜;אַכְזָרִי
Hebrew;KSJL=/;כסיל֜;כְּסִיל
Hebrew;HLL=[;הלל;הלל
Hebrew;ZD/;זד֜;זֵד
Hebrew;<RJY/;עריץ֜;עָרִיץ
Hebrew;PZ/;פז֜;פַּז
Hebrew;KTM/;כתם֜;כֶּתֶם
Hebrew;<RBJ=/;ערבי֜;עֲרָבִי
Hebrew;YJ/;צי֜;צִי
Hebrew;>X=/;אח֜;אֹחַ
Hebrew;RQD[;רקד;רקד
Hebrew;>J=/;אי֜;אִי
Hebrew;TN/;תן֜;תַּן
Hebrew;<NG=/;ענג֜;עֹנֶג
Hebrew;<YB==/;עצב֜;עֹצֶב
Hebrew;RGZ/;רגז֜;רֹגֶז
Hebrew;MDHBH/;מדהבה֜;מַדְהֵבָה
Hebrew;SRH=/;סרה֜;סָרָה
Hebrew;MRDP/;מרדף֜;מֻרְדָּף
Hebrew;PYX[;פצח;פצח
Hebrew;RP>JM/;רפאים֜;רְפָאִים
Hebrew;HMJH/;המיה֜;הֶמְיָה
Hebrew;JY<[;יצע;יצע
Hebrew;TWL<H/;תולעה֜;תֹּולֵעָה
Hebrew;HJLL/;הילל֜;הֵילֵל
Hebrew;CGX[;שׁגח;שׁגח
Hebrew;V<N=[;טען;טען
Hebrew;BWS[;בוס;בוס
Hebrew;MVBX/;מטבח֜;מַטְבֵּחַ
Hebrew;BL;בל;בַּל
Hebrew;MWRC/;מורשׁ֜;מֹורָשׁ
Hebrew;QPD/;קפד֜;קִפֹּד
Hebrew;V>V>[;טאטא;טאטא
Hebrew;MV>V>/;מטאטא֜;מַטְאֲטֵא
Hebrew;YP</;צפע֜;צֶפַע
Hebrew;BDD[;בדד;בדד
Hebrew;MW<D=/;מועד֜;מֹועָד
Hebrew;QJR_MW>B/;קיר מואב֜;קִיר מֹואָב
Hebrew;JHY/;יהץ֜;יַהַץ
Hebrew;JR<[;ירע;ירע
Hebrew;<GLT_CLCJH/;עגלת שׁלשׁיה֜;עֶגְלַת שְׁלִשִׁיָּה
Hebrew;LWXJT/;לוחית֜;לוּחִית
Hebrew;XRWNJM/;חרונים֜;חֹרֹונָיִם
Hebrew;NMRJM/;נמרים֜;נִמְרִים
Hebrew;MCMH/;משׁמה֜;מְשַׁמָּה
Hebrew;JTRH/;יתרה֜;יִתְרָה
Hebrew;>GLJM/;אגלים֜;אֶגְלַיִם
Hebrew;JLLH/;יללה֜;יְלָלָה
Hebrew;B>R_>JLJM/;באר אילים֜;בְּאֵר אֵילִים
Hebrew;DJMWN/;דימון֜;דִּימֹון
Hebrew;PLJLH/;פלילה֜;פְּלִילָה
Hebrew;MY=/;מץ֜;מֵץ
Hebrew;MHJR/;מהיר֜;מָהִיר
Hebrew;G>/;גא֜;גֵּא
Hebrew;BD=/;בד֜;בַּד
Hebrew;NK>/;נכא֜;נָכָא
Hebrew;FRQ=/;שׂרק֜;שָׂרֹק
Hebrew;CLXWT/;שׁלחות֜;שְׁלֻחֹות
Hebrew;RWH[;רוה;רוה
Hebrew;HJDD/;הידד֜;הֵידָד
Hebrew;GJL/;גיל֜;גִּיל
Hebrew;QJR_XRF/;קיר חרשׂ֜;קִיר חֶרֶשׂ
Hebrew;M<J/;מעי֜;מְעִי
Hebrew;MPLH/;מפלה֜;מַפָּלָה
Hebrew;RZH[;רזה;רזה
Hebrew;NQP/;נקף֜;נֹקֶף
Hebrew;GRGR/;גרגר֜;גַּרְגַּר
Hebrew;>MJR/;אמיר֜;אָמִיר
Hebrew;S<JP=/;סעיף֜;סָעִיף
Hebrew;XRC==/;חרשׁ֜;חֹרֶשׁ
Hebrew;N<MNJM/;נעמנים֜;נַעֲמָנִים
Hebrew;FWG[;שׂוג;שׂוג
Hebrew;K>B/;כאב֜;כְּאֵב
Hebrew;>NWC=/;אנושׁ֜;אָנוּשׁ
Hebrew;C>H=[;שׁאה;שׁאה
Hebrew;MY/;מץ֜;מֹץ
Hebrew;GLGL==/;גלגל֜;גַּלְגַּל
Hebrew;BLHH/;בלהה֜;בַּלָּהָה
Hebrew;YJR==/;ציר֜;צִיר
Hebrew;QW==/;קו֜;קַו
Hebrew;MBWSH/;מבוסה֜;מְבוּסָה
Hebrew;BZ>[;בזא;בזא
Hebrew;YX/;צח֜;צַח
Hebrew;BSR/;בסר֜;בֹּסֶר
Hebrew;NYH=/;נצה֜;נִצָּה
Hebrew;ZLZLJM/;זלזלים֜;זַלְזַלִּים
Hebrew;NVJCWT/;נטישׁות֜;נְטִישֹׁות
Hebrew;TZZ[;תזז;תזז
Hebrew;JBL[;יבל;יבל
Hebrew;CJ/;שׁי֜;שַׁי
Hebrew;BQQ[;בקק;בקק
Hebrew;>VJM/;אטים֜;אִטִּים
Hebrew;NCT[;נשׁת;נשׁת
Hebrew;ZNX=[;זנח;זנח
Hebrew;QML[;קמל;קמל
Hebrew;<RH/;ערה֜;עָרָה
Hebrew;MZR</;מזרע֜;מִזְרָע
Hebrew;DJG/;דיג֜;דַּיָּג
Hebrew;XKH/;חכה֜;חַכָּה
Hebrew;MKMRT/;מכמרת֜;מִכְמֶרֶת
Hebrew;FRJQ/;שׂריק֜;שָׂרִיק
Hebrew;XWRJ/;חורי֜;חֹורָי
Hebrew;CTT/;שׁתת֜;שָׁתֹת
Hebrew;FKR=/;שׂכר֜;שֶׂכֶר
Hebrew;>GM=/;אגם֜;אָגֵם
Hebrew;>WJL/;אויל֜;אֱוִיל
Hebrew;B<R=[;בער;בער
Hebrew;NP/;נף֜;נֹף
Hebrew;<W<JM/;עועים֜;עִוְעִים
Hebrew;QJ>/;קיא֜;קִיא
Hebrew;XG>/;חגא֜;חָגָּא
Hebrew;HRS/;הרס֜;הֶרֶס
Hebrew;SRGWN/;סרגון֜;סַרְגֹון
Hebrew;XFWPJ/;חשׂופי֜;חֲשׂוּפַי
Hebrew;MBV/;מבט֜;מַבָּט
Hebrew;XZWT/;חזות֜;חָזוּת
Hebrew;>NXH/;אנחה֜;אֲנָחָה
Hebrew;XLXLH/;חלחלה֜;חַלְחָלָה
Hebrew;PLYWT/;פלצות֜;פַּלָּצוּת
Hebrew;YPJT/;צפית֜;צָפִית
Hebrew;MDCH/;מדשׁה֜;מְדֻשָׁה
Hebrew;B<H[;בעה;בעה
Hebrew;<RB=====/;ערב֜;עֲרַב
Hebrew;DDNJ/;דדני֜;דְּדָנִי
Hebrew;KBD==/;כבד֜;כֹּבֶד
Hebrew;TC>H/;תשׁאה֜;תְּשֻׁאָה
Hebrew;MBWKH/;מבוכה֜;מְבוּכָה
Hebrew;QRR[;קרר;קרר
Hebrew;CW<====/;שׁוע֜;שֹׁועַ
Hebrew;>CPH/;אשׁפה֜;אַשְׁפָּה
Hebrew;BQJ</;בקיע֜;בָּקִיעַ
Hebrew;MQWH=/;מקוה֜;מִקְוָה
Hebrew;VLVLH/;טלטלה֜;טַלְטֵלָה
Hebrew;<VH=[;עטה;עטה
Hebrew;YNPH/;צנפה֜;צְנֵפָה
Hebrew;DWR=/;דור֜;דּוּר
Hebrew;QLWN/;קלון֜;קָלֹון
Hebrew;Y>Y>JM/;צאצאים֜;צֶאֱצָאִים
Hebrew;YPJ<H/;צפיעה֜;צְפִיעָה
Hebrew;SXR/;סחר֜;סַחַר
Hebrew;QDMH=/;קדמה֜;קַדְמָה
Hebrew;KN<NJ=/;כנעני֜;כִּנְעָנִי
Hebrew;MZX=/;מזח֜;מֵזַח
Hebrew;M<ZN/;מעזן֜;מָעֹזֶן
Hebrew;BXWN=/;בחון֜;בַּחוּן
Hebrew;<RR[;ערר;ערר
Hebrew;XSN[;חסן;חסן
Hebrew;FB<H/;שׂבעה֜;שִׂבְעָה
Hebrew;<TJQ=/;עתיק֜;עָתִיק
Hebrew;BLQ[;בלק;בלק
Hebrew;XRH=[;חרה;חרה
Hebrew;YWXH/;צוחה֜;צְוָחָה
Hebrew;C>JH/;שׁאיה֜;שְׁאִיָּה
Hebrew;>WR=/;אור֜;אוּר
Hebrew;RZJ/;רזי֜;רָזִי
Hebrew;BGD=/;בגד֜;בֶּגֶד
Hebrew;R<<=[;רעע;רעע
Hebrew;PRR=[;פרר;פרר
Hebrew;>SPH/;אספה֜;אֲסֵפָה
Hebrew;MSGR/;מסגר֜;מַסְגֵּר
Hebrew;LBNH===/;לבנה֜;לְבָנָה
Hebrew;XMH=/;חמה֜;חַמָּה
Hebrew;>MN=/;אמן֜;אֹמֶן
Hebrew;YJWN/;ציון֜;צָיֹון
Hebrew;CMR/;שׁמר֜;שֶׁמֶר
Hebrew;MXH==[;מחה;מחה
Hebrew;ZQQ[;זקק;זקק
Hebrew;MSKH=/;מסכה֜;מַסֵּכָה
Hebrew;NSK=[;נסך;נסך
Hebrew;MTBN/;מתבן֜;מַתְבֵּן
Hebrew;BMW;במו;בְּמֹו
Hebrew;MDMNH/;מדמנה֜;מַדְמֵנָה
Hebrew;FXH[;שׂחה;שׂחה
Hebrew;>RBH==/;ארבה֜;אָרְבָּה
Hebrew;BVWX/;בטוח֜;בָּטוּחַ
Hebrew;MJCRJM/;מישׁרים֜;מֵישָׁרִים
Hebrew;M<GL/;מעגל֜;מַעְגָּל
Hebrew;PLS[;פלס;פלס
Hebrew;CXR[;שׁחר;שׁחר
Hebrew;<WL=[;עול;עול
Hebrew;QYW/;קצו֜;קָצוּ
Hebrew;LWJTN/;לויתן֜;לִוְיָתָן
Hebrew;BRJX==/;בריח֜;בָּרִיחַ
Hebrew;<QLTWN/;עקלתון֜;עֲקַלָּתֹון
Hebrew;XMD/;חמד֜;חֶמֶד
Hebrew;PF<[;פשׂע;פשׂע
Hebrew;YWT[;צות;צות
Hebrew;CRC[;שׁרשׁ;שׁרשׁ
Hebrew;HRG/;הרג֜;הֶרֶג
Hebrew;S>S>[;סאסא;סאסא
Hebrew;HGH=[;הגה;הגה
Hebrew;GR=/;גר֜;גִּר
Hebrew;QYJR=/;קציר֜;קָצִיר
Hebrew;CBLT=/;שׁבלת֜;שִׁבֹּלֶת
Hebrew;F<R=/;שׂער֜;שַׂעַר
Hebrew;YJYH/;ציצה֜;צִיצָה
Hebrew;BKWRH/;בכורה֜;בִּכּוּרָה
Hebrew;YPJRH/;צפירה֜;צְפִירָה
Hebrew;TP>RH/;תפארה֜;תִּפְאָרָה
Hebrew;R>H==/;ראה֜;רֹאֶה
Hebrew;PWQ[;פוק;פוק
Hebrew;PLJLJH/;פליליה֜;פְּלִילִיָּה
Hebrew;<TJQ/;עתיק֜;עַתִּיק
Hebrew;YW/;צו֜;צַו
Hebrew;QW=/;קו֜;קַו
Hebrew;Z<JR/;זעיר֜;זְעֵיר
Hebrew;L<G=/;לעג֜;לָעֵג
Hebrew;MRG<H/;מרגעה֜;מַרְגֵּעָה
Hebrew;LYWN/;לצון֜;לָצֹון
Hebrew;CWV=/;שׁוט֜;שֹׁוט
Hebrew;BXN/;בחן֜;בֹּחַן
Hebrew;JQRH/;יקרה֜;יִקְרָה
Hebrew;MWSD=/;מוסד֜;מוּסָד
Hebrew;J<H[;יעה;יעה
Hebrew;ZW<H/;זועה֜;זְוָעָה
Hebrew;MY</;מצע֜;מַצָּע
Hebrew;KNS[;כנס;כנס
Hebrew;PRYJM/;פרצים֜;פְּרָצִים
Hebrew;MWSR=/;מוסר֜;מֹוסֵר
Hebrew;FDD[;שׂדד;שׂדד
Hebrew;QYX/;קצח֜;קֶצַח
Hebrew;KMN/;כמן֜;כַּמֹּן
Hebrew;FWRH/;שׂורה֜;שֹׂורָה
Hebrew;SMN[;סמן;סמן
Hebrew;XRWY/;חרוץ֜;חָרוּץ
Hebrew;>DC[;אדשׁ;אדשׁ
Hebrew;GLGL=/;גלגל֜;גִּלְגָּל
Hebrew;TWCJH/;תושׁיה֜;תּוּשִׁיָּה
Hebrew;>RJ>L=/;אריאל֜;אֲרִיאֵל
Hebrew;T>NJH/;תאניה֜;תַּאֲנִיָּה
Hebrew;>NJH=/;אניה֜;אֲנִיָּה
Hebrew;MYWRH/;מצורה֜;מְצוּרָה
Hebrew;R<M/;רעם֜;רַעַם
Hebrew;YBH=/;צבה֜;צֹבֶה
Hebrew;MYWDH==/;מצודה֜;מְצֹודָה
Hebrew;CWQQ/;שׁוקק֜;שֹׁוקֵק
Hebrew;<YM=[;עצם;עצם
Hebrew;MXCK/;מחשׁך֜;מַחְשָׁךְ
Hebrew;HPK/;הפך֜;הֵפֶךְ
Hebrew;>PL=/;אפל֜;אֹפֶל
Hebrew;LY/;לץ֜;לֵץ
Hebrew;CQD[;שׁקד;שׁקד
Hebrew;QWC[;קושׁ;קושׁ
Hebrew;XWR[;חור;חור
Hebrew;MSKH==/;מסכה֜;מַסֵּכָה
Hebrew;XSWT/;חסות֜;חָסוּת
Hebrew;KLMH/;כלמה֜;כְּלִמָּה
Hebrew;XNS/;חנס֜;חָנֵס
Hebrew;LJC/;לישׁ֜;לַיִשׁ
Hebrew;>P<H/;אפעה֜;אֶפְעֶה
Hebrew;DBCT/;דבשׁת֜;דַּבֶּשֶׁת
Hebrew;RHB==/;רהב֜;רַהַב
Hebrew;KXC=/;כחשׁ֜;כֶּחָשׁ
Hebrew;MHTLWT/;מהתלות֜;מַהֲתַלֹּות
Hebrew;LWZ[;לוז;לוז
Hebrew;MKTH/;מכתה֜;מְכִתָּה
Hebrew;XTH[;חתה;חתה
Hebrew;JQWD/;יקוד֜;יָקוּד
Hebrew;XFP[;חשׂף;חשׂף
Hebrew;GB>/;גבא֜;גֶּבֶא
Hebrew;CWBH/;שׁובה֜;שׁוּבָה
Hebrew;NXT/;נחת֜;נַחַת
Hebrew;BVXH/;בטחה֜;בִּטְחָה
Hebrew;TRN/;תרן֜;תֹּרֶן
Hebrew;KNP[;כנף;כנף
Hebrew;MWRH/;מורה֜;מֹורֶה
Hebrew;Y>/;צא֜;צֵא
Hebrew;DCN=/;דשׁן֜;דָּשֵׁן
Hebrew;KR==/;כר֜;כַּר
Hebrew;BLJL/;בליל֜;בְּלִיל
Hebrew;XMJY/;חמיץ֜;חָמִיץ
Hebrew;RXT/;רחת֜;רַחַת
Hebrew;MZRH/;מזרה֜;מִזְרֶה
Hebrew;PLG/;פלג֜;פֶּלֶג
Hebrew;JBL/;יבל֜;יָבָל
Hebrew;MXY/;מחץ֜;מַחַץ
Hebrew;MF>H/;משׂאה֜;מַשָּׂאָה
Hebrew;HNPH/;הנפה֜;הֲנָפָה
Hebrew;RSN/;רסן֜;רֶסֶן
Hebrew;NXT=/;נחת֜;נַחַת
Hebrew;Z<P/;זעף֜;זַעַף
Hebrew;NPY/;נפץ֜;נֶפֶץ
Hebrew;MWSDH/;מוסדה֜;מוּסָדָה
Hebrew;TPTH/;תפתה֜;תָּפְתֶּה
Hebrew;MDWRH/;מדורה֜;מְדוּרָה
Hebrew;MGWR/;מגור֜;מָגֹור
Hebrew;MXB>/;מחבא֜;מַחֲבֵא
Hebrew;<LG/;עלג֜;עִלֵּג
Hebrew;KJLJ/;כילי֜;כִּילַי
Hebrew;CW</;שׁוע֜;שֹׁועַ
Hebrew;XNP=/;חנף֜;חֹנֶף
Hebrew;TW<H/;תועה֜;תֹּועָה
Hebrew;NDJBH/;נדיבה֜;נְדִיבָה
Hebrew;>SP/;אסף֜;אֹסֶף
Hebrew;BXN=/;בחן֜;בַּחַן
Hebrew;M<RH==/;מערה֜;מְעָרָה
Hebrew;MBVX/;מבטח֜;מִבְטָח
Hebrew;BRD[;ברד;ברד
Hebrew;CPLH/;שׁפלה֜;שִׁפְלָה
Hebrew;NLH[;נלה;נלה
Hebrew;RWMMT/;רוממת֜;רֹומֵמֻת
Hebrew;MCQ=/;משׁק֜;מַשָּׁק
Hebrew;GBH===/;גבה֜;גֵּבָה
Hebrew;CQQ[;שׁקק;שׁקק
Hebrew;XSN=/;חסן֜;חֹסֶן
Hebrew;>R>L/;אראל֜;אַרְאֵל
Hebrew;MFRPWT/;משׂרפות֜;מִשְׂרְפֹות
Hebrew;KSX[;כסח;כסח
Hebrew;R<DH/;רעדה֜;רְעָדָה
Hebrew;MWQD/;מוקד֜;מֹוקֵד
Hebrew;M<CQWT/;מעשׁקות֜;מַעֲשַׁקֹּות
Hebrew;J<Z[;יעז;יעז
Hebrew;<MQ==/;עמק֜;עָמֵק
Hebrew;Y<N[;צען;צען
Hebrew;CJV/;שׁיט֜;שַׁיִט
Hebrew;B>C/;באשׁ֜;בְּאֹשׁ
Hebrew;CLWM=/;שׁלום֜;שִׁלּוּם
Hebrew;SJRH/;סירה֜;סִירָה
Hebrew;QMWF/;קמושׂ֜;קִמֹּושׂ
Hebrew;LJLJT/;לילית֜;לִילִית
Hebrew;QNN[;קנן;קנן
Hebrew;QPWZ/;קפוז֜;קִפֹּוז
Hebrew;DGR[;דגר;דגר
Hebrew;YJH/;ציה֜;צִיָּה
Hebrew;XBYLT/;חבצלת֜;חֲבַצֶּלֶת
Hebrew;GJLH/;גילה֜;גִּילָה
Hebrew;CRB/;שׁרב֜;שָׁרָב
Hebrew;MBW</;מבוע֜;מַבּוּעַ
Hebrew;RBY/;רבץ֜;רֵבֶץ
Hebrew;XYJR==/;חציר֜;חָצִיר
Hebrew;MSLWL/;מסלול֜;מַסְלוּל
Hebrew;PRJY=/;פריץ֜;פָּרִיץ
Hebrew;CXJS/;שׁחיס֜;שָׁחִיס
Hebrew;DMJ=/;דמי֜;דְּמִי
Hebrew;XDL=/;חדל֜;חֶדֶל
Hebrew;DWR==/;דור֜;דֹּור
Hebrew;QPD[;קפד;קפד
Hebrew;DLH/;דלה֜;דַּלָּה
Hebrew;<GWR/;עגור֜;עָגוּר
Hebrew;<CQH/;עשׁקה֜;עָשְׁקָה
Hebrew;DDH[;דדה;דדה
Hebrew;XLM=[;חלם;חלם
Hebrew;CXT/;שׁחת֜;שַׁחַת
Hebrew;GW/;גו֜;גֵּו
Hebrew;FBR[;שׂבר;שׂבר
Hebrew;NGJNH/;נגינה֜;נְגִינָה
Hebrew;MRX[;מרח;מרח
Hebrew;MRDK_BL>DN/;מרדך בלאדן֜;מְרֹדַךְ בַּלְאֲדָן
Hebrew;KPL/;כפל֜;כֶּפֶל
Hebrew;<QB==/;עקב֜;עָקֹב
Hebrew;RKS/;רכס֜;רֶכֶס
Hebrew;VLJ/;טלי֜;טְלִי
Hebrew;CLJC/;שׁלישׁ֜;שָׁלִישׁ
Hebrew;PLS/;פלס֜;פֶּלֶס
Hebrew;MR=/;מר֜;מַר
Hebrew;RTQWT/;רתקות֜;רְתֻקֹות
Hebrew;SKN=[;סכן;סכן
Hebrew;RQB[;רקב;רקב
Hebrew;XWG/;חוג֜;חוּג
Hebrew;DQ=/;דק֜;דֹּק
Hebrew;MTX[;מתח;מתח
Hebrew;J<P[;יעף;יעף
Hebrew;<YMH/;עצמה֜;עָצְמָה
Hebrew;QWJ/;קוי֜;קֹוי
Hebrew;>BR/;אבר֜;אֵבֶר
Hebrew;XLQ=[;חלק;חלק
Hebrew;PVJC/;פטישׁ֜;פַּטִּישׁ
Hebrew;MSMR/;מסמר֜;מַסְמֵר
Hebrew;>YJL/;אציל֜;אָצִיל
Hebrew;MYT/;מצת֜;מַצֻּת
Hebrew;PJPJWT/;פיפיות֜;פִּיפִיֹּות
Hebrew;HDS/;הדס֜;הֲדַס
Hebrew;TDHR/;תדהר֜;תִּדְהָר
Hebrew;T>CWR/;תאשׁור֜;תְּאַשּׁוּר
Hebrew;<YMWT/;עצמות֜;עֲצֻמֹות
Hebrew;>P</;אפע֜;אָפַע
Hebrew;SGN/;סגן֜;סָגָן
Hebrew;NSK=/;נסך֜;נֵסֶךְ
Hebrew;YWX[;צוח;צוח
Hebrew;YRX[;צרח;צרח
Hebrew;P<H[;פעה;פעה
Hebrew;NCM[;נשׁם;נשׁם
Hebrew;C>P[;שׁאף;שׁאף
Hebrew;M<QCJM/;מעקשׁים֜;מַעֲקַשִּׁים
Hebrew;PXX[;פחח;פחח
Hebrew;<ZWZ/;עזוז֜;עֱזוּז
Hebrew;KWH[;כוה;כוה
Hebrew;M<RB/;מערב֜;מַעֲרָב
Hebrew;<ZWZ=/;עזוז֜;עִזּוּז
Hebrew;D<K[;דעך;דעך
Hebrew;GDWP/;גדוף֜;גִּדּוּף
Hebrew;KNH[;כנה;כנה
Hebrew;JRH==[;ירה;ירה
Hebrew;M<YD/;מעצד֜;מַעֲצָד
Hebrew;PXM/;פחם֜;פֶּחָם
Hebrew;FRD/;שׂרד֜;שֶׂרֶד
Hebrew;MQY<H/;מקצעה֜;מַקְצֻעָה
Hebrew;MXWGH/;מחוגה֜;מְחוּגָה
Hebrew;TRZH/;תרזה֜;תִּרְזָה
Hebrew;>RN/;ארן֜;אֹרֶן
Hebrew;NFQ[;נשׂק;נשׂק
Hebrew;SGD[;סגד;סגד
Hebrew;H>X;האח;הֶאָח
Hebrew;VXX[;טחח;טחח
Hebrew;BWL/;בול֜;בּוּל
Hebrew;YWLH/;צולה֜;צוּלָה
Hebrew;KWRC/;כורשׁ֜;כֹּורֶשׁ
Hebrew;HDWRJM/;הדורים֜;הֲדוּרִים
Hebrew;MSTR/;מסתר֜;מִסְתָּר
Hebrew;M<RBH/;מערבה֜;מַעֲרָבָה
Hebrew;R<P[;רעף;רעף
Hebrew;SB>JM/;סבאים֜;סְבָאִים
Hebrew;ZQJM/;זקים֜;זִקִּים
Hebrew;YJR/;ציר֜;צִיר
Hebrew;BL/;בל֜;בֵּל
Hebrew;QRS[;קרס;קרס
Hebrew;NBW/;נבו֜;נְבֹו
Hebrew;NFW>H/;נשׂואה֜;נְשׂוּאָה
Hebrew;ZWL[;זול;זול
Hebrew;>CC[;אשׁשׁ;אשׁשׁ
Hebrew;YMH/;צמה֜;צַמָּה
Hebrew;CBL/;שׁבל֜;שֹׁבֶל
Hebrew;DWMM;דומם;דּוּמָם
Hebrew;<DJN/;עדין֜;עָדִין
Hebrew;CKWL/;שׁכול֜;שְׁכֹול
Hebrew;>LMN/;אלמן֜;אַלְמֹן
Hebrew;HWH/;הוה֜;הֹוָה
Hebrew;HBR[;הבר;הבר
Hebrew;<YB===/;עצב֜;עֹצֶב
Hebrew;XVM[;חטם;חטם
Hebrew;VPX[;טפח;טפח
Hebrew;M<H/;מעה֜;מָעָה
Hebrew;XD/;חד֜;חַד
Hebrew;MR<JT/;מרעית֜;מַרְעִית
Hebrew;SJNJM/;סינים֜;סִינִים
Hebrew;<WL/;עול֜;עוּל
Hebrew;HRJST/;הריסת֜;הֲרִיסֻת
Hebrew;CKLJM/;שׁכלים֜;שִׁכֻּלִים
Hebrew;CKWL==/;שׁכול֜;שָׁכוּל
Hebrew;GLMWD/;גלמוד֜;גַּלְמוּד
Hebrew;SWR/;סור֜;סוּר
Hebrew;XYN/;חצן֜;חֹצֶן
Hebrew;JRJB/;יריב֜;יָרִיב
Hebrew;<SJS/;עסיס֜;עָסִיס
Hebrew;QDRWT/;קדרות֜;קַדְרוּת
Hebrew;<WT=[;עות;עות
Hebrew;RQ/;רק֜;רֹק
Hebrew;<C/;עשׁ֜;עָשׁ
Hebrew;ZJQH/;זיקה֜;זִיקָה
Hebrew;M<YBH/;מעצבה֜;מַעֲצֵבָה
Hebrew;MQBT=/;מקבת֜;מַקֶּבֶת
Hebrew;ZMRH/;זמרה֜;זִמְרָה
Hebrew;MLX=[;מלח;מלח
Hebrew;GDWPH/;גדופה֜;גִּדּוּפָה
Hebrew;SS/;סס֜;סָס
Hebrew;XLL=[;חלל;חלל
Hebrew;M<MQJM/;מעמקים֜;מַעֲמַקִּים
Hebrew;Y<H[;צעה;צעה
Hebrew;QB<T/;קבעת֜;קֻבַּעַת
Hebrew;TR<LH/;תרעלה֜;תַּרְעֵלָה
Hebrew;MKMR/;מכמר֜;מִכְמָר
Hebrew;CKR/;שׁכר֜;שָׁכֻר
Hebrew;JGH[;יגה;יגה
Hebrew;CXH[;שׁחה;שׁחה
Hebrew;CBJH/;שׁביה֜;שְׁבִיָּה
Hebrew;N>H[;נאה;נאה
Hebrew;MCXT=/;משׁחת֜;מִשְׁחָת
Hebrew;JWNQ/;יונק֜;יֹונֵק
Hebrew;XDL/;חדל֜;חָדֵל
Hebrew;MSTR=/;מסתר֜;מַסְתֵּר
Hebrew;<YR/;עצר֜;עֹצֶר
Hebrew;<LWMJM/;עלומים֜;עֲלוּמִים
Hebrew;CYP/;שׁצף֜;שֶׁצֶף
Hebrew;KDKD/;כדכד֜;כַּדְכֹּד
